bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,sqft_living15,sqft_lot15,lot_to_living_ratio,property_age,distance_to_center
2,1.5,1130,2.0,0,0,3,8,910,220,2008,0,47.5761,1310,1340,1.1858407079646018,7,4.192698627267405
3,2.5,2030,2.0,0,0,4,8,2030,0,1991,0,47.5718,2000,6140,3.4334975369458127,24,15.748480445880594
3,1.0,1120,1.0,0,0,3,6,1120,0,1917,0,47.5109,1050,5000,4.464285714285714,98,6.685991290655027
4,2.5,2790,2.0,0,0,3,8,2790,0,2009,0,47.4959,2790,5309,2.007885304659498,6,11.428232582139522
4,1.0,1980,1.0,0,0,4,7,1430,550,1968,0,47.5226,1890,13140,5.2272727272727275,47,14.614173696851127
4,3.0,3050,2.0,0,0,4,9,2330,720,1926,0,47.6253,3020,6505,2.025901639344262,89,2.605722988525825
3,3.0,2790,2.0,1,4,4,8,1600,1190,1977,0,47.3571,2990,11476,4.488530465949821,38,17.21305292589032
3,2.0,1490,2.0,0,0,5,6,1490,0,1948,0,47.6933,1500,4800,3.221476510067114,67,6.166798565527541
3,1.5,1200,1.0,0,0,3,7,1200,0,1986,0,47.268,1200,9405,10.0,29,23.718092787974506
3,2.25,2450,2.0,0,0,4,8,2450,0,1985,0,47.3739,2200,6865,2.6530612244897958,30,17.71292237693316
5,2.5,3600,1.0,0,0,4,8,2410,1190,1968,0,47.4468,2620,30200,4.805555555555555,47,11.01997879452751
3,2.75,3410,1.5,0,0,4,8,3410,0,1967,0,47.4497,2260,10128,2.7448680351906156,48,13.853110147549295
3,2.5,1600,2.0,0,0,3,8,1600,0,1991,0,47.3618,1790,7577,4.1875,24,20.7646139934483
3,2.5,2250,2.0,0,0,3,8,2250,0,1995,0,47.3667,2180,7244,3.5893333333333333,20,21.437870107224118
3,1.0,1250,1.0,0,0,4,6,1250,0,1927,0,47.4987,1300,10094,8.0752,88,26.82331122524472
3,2.5,1350,3.0,0,0,3,8,1270,80,2006,0,47.5491,1350,886,0.9259259259259259,9,4.7061416904740145
3,2.0,1340,2.0,0,0,3,7,1340,0,1984,0,47.6793,1370,5100,1.9029850746268657,31,5.523227729105861
3,2.25,1510,1.0,0,0,1,7,1090,420,1966,0,47.7758,1870,10681,6.357615894039735,49,12.512294914770267
4,2.25,3070,2.0,0,0,3,8,2740,330,2010,0,47.7638,2580,9660,3.0,5,12.604089421102577
4,2.5,2460,2.0,0,0,3,9,2460,0,2003,0,47.45,2490,4750,2.069512195121951,12,14.629223211473422
5,2.75,3190,1.0,0,3,3,9,1690,1500,1976,0,47.5641,3100,13100,5.304075235109718,39,8.553718611353837
3,1.0,1030,1.0,0,0,4,7,1030,0,1954,0,47.5742,1480,12200,10.174757281553399,61,9.291564797714468
3,1.75,1310,1.0,0,0,3,7,1310,0,1993,0,47.4695,1790,13500,9.732824427480915,22,15.476982770053393
3,2.5,1600,2.0,0,0,3,7,1600,0,1987,0,47.7288,1580,9104,4.893125,28,9.787601354362032
3,2.0,2290,1.0,0,0,5,8,2290,0,1960,0,47.4672,1660,10530,7.099563318777292,55,12.382555139492576
4,4.0,2290,1.5,0,0,5,7,1690,600,1940,0,47.5824,1920,4335,2.7292576419213974,75,2.9302116931275237
4,3.25,3600,2.0,0,2,3,11,3310,290,1991,0,47.7124,2440,22693,10.56,24,8.213503287176568
4,2.75,2720,2.0,0,0,3,8,1790,930,1920,2009,47.6624,1360,3880,1.411764705882353,6,4.110487725581
2,1.5,1160,2.0,0,0,3,7,970,190,2005,0,47.6608,1700,3150,1.0939655172413794,10,3.774527417664296
3,1.0,1020,1.0,0,0,5,6,1020,0,1987,0,47.2093,1420,8500,8.27156862745098,28,31.533848110305403
3,2.5,1190,1.0,0,0,3,7,1190,0,1986,0,47.4556,2230,9520,6.869747899159663,29,12.030525688140884
4,2.0,2450,1.0,0,0,3,7,1450,1000,1913,1980,47.6414,1890,1386,1.7959183673469388,35,2.4434624218233565
3,2.5,1670,2.0,0,0,3,8,1670,0,1991,0,47.5707,1940,5146,3.081437125748503,24,15.760288458452322
2,1.0,900,1.0,0,0,3,7,900,0,1946,0,47.6695,1230,6913,10.28888888888889,69,4.563068743835842
4,2.5,2230,2.0,0,0,3,7,2230,0,2003,0,47.3287,2230,6882,2.908968609865471,12,20.637254408991396
2,1.0,1090,1.0,0,0,3,7,1090,0,1922,0,47.5886,1960,5000,5.504587155963303,93,2.2337812006535867
2,2.25,1390,3.0,0,0,3,7,1340,50,2009,0,47.6754,1480,1369,0.879136690647482,6,10.95470681947357
4,2.25,1500,2.0,0,0,3,7,1500,0,1999,0,47.3378,1500,5952,3.5953333333333335,16,18.83065722542932
4,2.75,3480,2.0,0,2,4,10,2630,850,1979,0,47.6354,3770,20271,5.744540229885057,36,5.873604319223223
3,2.5,1720,2.0,0,0,4,7,1720,0,1990,0,47.3391,1340,73180,58.09069767441861,25,21.585164540962232
4,2.75,2500,1.0,0,0,3,8,1780,720,1977,0,47.3444,2180,31900,10.56,38,21.497628014466162
2,2.25,1660,2.0,0,0,4,8,1660,0,1974,0,47.7528,1640,2128,1.2819277108433735,41,10.795592363216521
2,1.0,710,2.0,0,0,4,7,710,0,1943,0,47.6414,1370,1173,1.6,72,2.436130658194476
3,2.0,2140,2.0,0,0,3,8,1680,460,1911,1997,47.5846,2340,5400,1.6822429906542056,18,2.807968792083808
4,3.5,4070,2.0,0,0,3,10,4070,0,2004,0,47.5805,4080,10106,2.696805896805897,11,17.01499189623364
5,2.5,3040,1.0,0,2,4,8,1640,1400,1966,0,47.5651,2920,8800,3.148026315789474,49,8.354335413728998
3,1.75,1510,1.0,0,0,3,7,1240,270,1989,0,47.4851,2290,36242,29.13907284768212,26,30.00824406302108
2,1.0,1140,1.0,0,1,3,6,980,160,1920,0,47.5634,1220,5700,4.956140350877193,95,4.040076715264634
4,2.0,1700,1.0,0,0,3,6,850,850,1926,2014,47.6865,1600,4160,1.3823529411764706,1,5.768960000469052
3,1.0,1000,1.0,0,0,3,7,1000,0,1955,0,47.484,1320,13500,9.295,60,8.46718289578046
2,1.0,720,1.0,0,0,3,6,720,0,1943,0,47.4662,2300,9500,11.166666666666666,72,9.753412396067546
3,1.5,1810,1.5,0,0,3,7,1810,0,2002,0,47.3392,2480,339332,193.01160220994475,13,27.48796713538309
3,1.75,1290,1.0,0,0,4,7,1290,0,1980,0,47.3655,1750,9090,6.734883720930233,35,20.393133826029075
4,3.0,1830,2.0,0,0,3,7,1830,0,1991,0,47.7379,1740,9750,5.217486338797814,24,10.40341165346236
4,2.5,2380,2.0,0,0,3,7,2380,0,2010,0,47.2815,2380,5396,2.410504201680672,5,22.459436841221304
3,1.0,1050,1.0,0,0,5,6,1050,0,1955,0,47.7451,1460,7351,8.174285714285714,60,9.601519822068864
4,1.75,2090,1.5,0,0,4,7,1250,840,1925,0,47.5555,1670,5000,2.0574162679425836,90,4.633769133106662
2,1.5,830,2.0,0,0,3,7,830,0,2006,0,47.6058,830,1366,1.297590361445783,9,0.6126818592029544
4,2.25,2800,1.0,0,0,5,9,1650,1150,1965,0,47.5893,2800,15300,6.668928571428571,50,7.341160498602901
4,3.25,4250,2.0,0,4,3,12,3020,1230,1996,0,47.5507,4940,12941,2.8896470588235292,19,10.936326915647568
3,2.25,2480,1.0,0,4,3,9,1330,1150,1967,2003,47.5497,2500,8178,6.057258064516129,12,4.915168730698722
4,2.5,2930,2.0,0,0,3,9,2930,0,2005,0,47.6219,2600,6051,2.6641638225255972,10,14.433644758800858
4,1.0,1020,1.5,0,0,4,6,1020,0,1922,0,47.7617,2250,37680,42.12352941176471,93,14.925562949407318
3,2.0,1290,1.0,0,0,3,7,1290,0,1998,0,47.3867,1670,7280,6.164341085271317,17,16.55929578540188
2,0.75,1330,1.0,0,0,4,7,930,400,1916,0,47.5671,1330,2856,2.1473684210526316,99,3.2302669361788023
2,1.75,1050,1.5,0,0,4,6,1050,0,1975,0,47.7595,1230,12726,9.333333333333334,40,41.45549946576495
4,3.0,1540,1.5,0,0,5,7,1540,0,1902,0,47.6728,1460,5000,2.688311688311688,113,5.483838046560606
4,2.25,1800,1.0,0,0,3,8,1800,0,1969,0,47.2959,2060,8800,5.194444444444445,46,22.433223843161397
4,3.25,2740,2.5,0,0,3,9,2740,0,2004,0,47.6706,1770,4820,1.9485401459854015,11,4.586966787366293
3,2.5,2350,2.0,0,0,3,8,2350,0,2012,0,47.5418,2350,3951,2.117021276595745,3,15.70183036323539
4,1.0,1400,1.5,0,0,3,7,1400,0,1959,0,47.4339,1310,7314,5.172857142857143,56,12.057684456681683
4,1.5,1790,1.5,0,0,4,8,1790,0,1932,0,47.689,1200,3876,2.207821229050279,83,5.795287564423752
3,1.0,1270,1.0,0,0,3,7,1120,150,1954,0,47.5293,1220,4600,3.1496062992125986,61,5.410433197563686
3,2.0,1940,1.0,0,2,5,7,970,970,1940,0,47.5664,1730,4640,3.3195876288659796,75,3.82532897127114
4,1.75,2160,1.0,0,0,4,7,1360,800,1983,0,47.5122,1880,8022,3.4337962962962965,32,9.596886036770462
3,1.5,1420,1.0,0,0,4,6,1420,0,1990,0,47.1948,1090,8410,6.395070422535211,25,32.43218470397681
3,1.0,1200,1.0,0,0,2,7,1200,0,1947,0,47.6981,1580,7200,4.604166666666667,68,6.35767190808775
2,1.0,1070,1.0,0,0,3,7,1070,0,1951,0,47.4734,1300,9670,8.177570093457945,64,11.114201063771722
4,1.75,1900,1.0,0,0,4,8,1900,0,1966,0,47.5944,2220,9612,5.419473684210526,49,8.315421528078076
4,2.5,2650,2.0,0,0,3,9,2650,0,2001,0,47.3477,2730,8688,3.509811320754717,14,18.086085558671414
4,2.0,2020,1.0,0,0,5,8,1010,1010,1942,0,47.7,1250,6842,3.3995049504950496,73,6.745226276155392
2,1.0,1300,1.0,0,0,3,7,1300,0,1950,0,47.5697,1240,6731,5.177692307692308,65,3.8731303356998814
2,2.25,1200,3.0,0,0,3,7,1200,0,2007,0,47.6715,1280,1295,0.9475,8,5.307979646332399
3,1.75,1690,1.0,0,0,4,7,1690,0,1959,0,47.6079,1850,8536,5.023076923076923,56,6.546675337193373
4,2.5,2660,2.0,0,0,3,8,2660,0,1988,0,47.4969,2850,74052,24.56390977443609,27,14.797786502134434
2,1.0,1770,1.0,0,3,3,8,1220,550,1957,0,47.3346,2790,20504,9.412429378531073,58,18.791252157490163
3,1.0,1010,1.0,0,0,4,6,1010,0,1977,0,47.7422,1380,8128,7.76039603960396,38,18.885823537214762
3,1.0,1260,1.0,0,0,4,6,1260,0,1943,0,47.491,1090,8137,8.65079365079365,72,10.429130437556447
4,1.75,2480,1.0,0,0,4,7,1600,880,1968,0,47.4722,2390,90169,24.414516129032258,47,18.044884677959324
3,2.5,2870,2.0,0,0,3,10,2870,0,1988,0,47.2769,2950,24347,8.941811846689895,27,22.749303894783584
5,2.5,4310,2.0,0,0,3,10,4310,0,1988,0,47.6662,3170,28559,6.498375870069606,27,13.542496557041774
3,1.0,980,1.0,0,0,3,7,980,0,1967,0,47.7292,1280,7296,7.444897959183673,48,9.719547233863882
2,1.0,1140,1.0,0,0,3,7,1140,0,1952,1990,47.73,1320,9385,6.521929824561403,25,8.614858527417045
2,1.5,1480,1.0,0,0,3,8,1480,0,1974,2006,47.5484,1600,34326,29.489864864864863,9,14.002646807587375
4,2.75,2475,2.0,0,0,3,7,2475,0,2014,0,47.3452,2475,4000,1.6161616161616161,1,18.930370736391925
4,1.5,2700,1.5,0,0,5,9,2700,0,1940,0,47.1996,1670,7200,5.466666666666667,75,32.050891812421305
3,1.75,1970,1.0,0,0,4,8,1970,0,1968,0,47.6324,1910,8000,4.060913705583756,47,10.991486450883496
2,1.0,1130,1.0,0,0,4,6,1130,0,1942,0,47.5103,1010,5320,4.633628318584071,73,7.088551648725056
4,3.5,3400,2.5,0,0,3,10,2790,610,2008,0,47.6258,2030,4000,1.1323529411764706,7,1.9520643798294723
4,4.0,5545,2.0,0,0,3,11,3605,1940,2003,0,47.676,3420,871200,157.11451758340849,12,21.561624646625
3,1.0,1330,1.0,0,0,3,7,1330,0,1928,1954,47.6891,1340,17689,58.625563909774435,61,9.904866432550781
2,1.0,1190,1.0,0,0,3,6,1190,0,1981,0,47.7135,1060,5715,3.73109243697479,34,7.706041113737189
3,1.75,1600,1.0,0,0,3,8,1600,0,1966,0,47.6293,1970,8120,4.52,49,9.9891090033203
3,2.25,2530,2.0,0,0,4,9,2530,0,1985,0,47.7221,3110,35617,17.879051383399208,30,12.731807216624459
4,2.5,2100,2.0,0,2,3,7,1400,700,1907,1993,47.6634,2060,5040,1.4880952380952381,22,4.132655291193803
4,1.75,2560,2.0,0,0,4,7,2560,0,1962,0,47.6945,2560,14764,17.185546875,53,12.72002757148301
4,2.5,2190,2.0,0,0,5,8,2190,0,1978,0,47.3709,2190,8075,3.2534246575342465,37,16.40446846452958
3,1.75,1800,2.0,0,0,4,7,1800,0,1906,0,47.6842,1310,4429,2.4605555555555556,109,5.512689367208594
2,2.5,2110,1.0,0,0,4,8,1590,520,1975,0,47.4137,1960,11250,54.08862559241706,40,14.438121780824607
3,1.0,1100,1.0,0,0,4,6,1100,0,1969,0,47.3643,920,5200,4.7272727272727275,46,20.433879570882453
3,1.0,1130,1.0,0,0,3,6,830,300,1944,0,47.7132,1050,7000,6.1946902654867255,71,7.739321052149664
3,1.75,2040,1.0,0,0,4,7,1340,700,1952,0,47.5923,2120,9587,5.536274509803921,63,6.385573967162264
4,1.0,1680,1.5,0,0,4,6,1680,0,1911,0,47.5354,1560,5765,3.0017857142857145,104,5.617743738560815
4,2.5,3320,2.0,0,3,3,10,3320,0,1988,0,47.5655,2870,11779,2.825301204819277,27,10.574653791962628
4,3.5,5440,2.0,0,0,3,12,5440,0,1990,0,47.6605,4830,41313,7.150735294117647,25,12.846093364826656
5,3.0,1980,1.0,0,0,3,7,1220,760,1990,0,47.5173,1970,3868,1.9535353535353535,25,6.696971019090588
2,2.0,1510,1.0,0,0,2,6,1250,260,1958,0,47.481,1490,29527,13.698675496688741,57,13.304015893873759
5,3.5,5930,2.0,0,2,3,11,3920,2010,1996,0,47.5542,3860,12062,2.2408094435075885,19,11.562006234853799
2,2.25,1240,2.0,0,0,3,8,1000,240,2008,0,47.5877,1260,1111,0.9451612903225807,7,1.4830825411729547
4,1.75,2251,1.0,0,1,4,8,1390,861,1957,0,47.3369,2520,12539,5.655708573967126,58,18.612971669138723
4,1.5,1680,2.0,0,0,3,7,1680,0,1962,0,47.6806,1830,10264,6.25,53,9.303738161508676
2,2.5,1340,3.0,0,0,3,8,1340,0,2008,0,47.6788,1510,1260,0.9425373134328359,7,5.654076410676778
4,2.5,2500,1.0,0,0,4,7,1250,1250,1958,0,47.6073,2140,8680,3.472,57,6.546100334994169
3,1.5,1560,1.0,0,0,4,7,1560,0,1961,0,47.6918,1520,10000,6.153846153846154,54,9.863637484666382
4,2.75,2860,1.0,0,1,5,7,1560,1300,1946,0,47.6723,2290,5350,2.401048951048951,69,5.59139454300693
3,1.75,1260,1.0,0,0,3,7,1260,0,1984,0,47.3602,1530,7232,5.8428571428571425,31,21.468257163310657
1,1.0,700,1.0,0,0,3,6,700,0,1910,0,47.6886,1150,3952,5.537142857142857,105,5.768012555058189
2,1.0,1300,1.0,0,0,4,7,1300,0,1955,0,47.7281,1600,9259,8.523076923076923,60,9.607926883631034
5,1.75,1930,1.0,0,0,4,8,1930,0,1966,0,47.3109,2370,8000,4.16580310880829,49,20.50390618990033
2,1.5,750,1.0,0,0,5,5,750,0,1919,0,47.5518,1350,3090,3.952,96,4.556167779922491
4,1.0,1540,1.5,0,0,4,7,1090,450,1922,0,47.6754,1590,5000,3.2467532467532467,93,5.1010040530012555
4,2.5,3361,2.0,0,0,3,9,3361,0,2014,0,47.3269,2316,4105,1.4989586432609343,1,20.822583108068805
4,3.25,3890,2.0,1,3,5,10,3030,860,1923,0,47.6608,4140,19281,6.5475578406169666,92,4.786569152958905
4,2.5,3300,1.0,0,0,4,9,1720,1580,1971,0,47.7119,2290,10975,3.2618181818181817,44,7.46213705209412
4,2.75,2830,2.0,0,0,3,8,2830,0,2005,0,47.4863,2830,7916,2.8713780918727916,10,12.220972138159297
4,2.25,1450,1.0,0,0,5,7,1450,0,1950,1983,47.7643,1660,7800,4.996551724137931,32,10.934430599493904
3,1.75,1340,1.0,0,0,3,7,1340,0,1953,0,47.694,1550,5100,3.8059701492537314,62,6.111016446071758
3,2.5,1640,2.0,0,0,3,8,1640,0,1987,0,47.5684,1870,6079,4.784756097560976,28,14.911057772667691
3,1.75,1650,1.0,0,0,3,7,1650,0,1986,0,47.3514,1810,8475,4.7315151515151515,29,19.226126030282796
4,2.75,3040,2.0,0,0,3,9,2100,940,1906,2014,47.6245,1260,2178,0.9210526315789473,1,1.2865215493624973
2,1.0,870,1.0,0,0,4,7,870,0,1948,0,47.6988,1100,5711,6.539080459770115,67,6.457937540863964
3,1.75,1930,1.0,0,0,4,7,1930,0,1953,0,47.6313,1790,8442,4.374093264248705,62,6.22983330769812
4,1.5,1310,1.0,0,0,3,7,1060,250,1953,0,47.425,1260,8255,6.297709923664122,62,12.518131083225873
3,1.0,1470,1.0,0,0,3,7,1020,450,1958,0,47.3811,2640,24100,22.224489795918366,57,17.87166743228567
2,1.0,1420,1.0,0,0,3,8,1070,350,1953,0,47.6694,2400,5406,3.7549295774647886,62,5.115928524751636
4,2.5,2040,2.0,0,0,3,8,2040,0,2003,0,47.3337,2420,5782,2.6823529411764704,12,19.98321360714509
2,2.25,1390,2.0,0,0,3,8,1165,225,2007,0,47.6168,1415,1488,0.6589928057553956,8,1.1186070369598284
2,1.75,1240,1.0,0,0,5,7,1240,0,1924,0,47.5439,1800,6417,5.175,91,4.83030474518279
2,1.0,860,1.0,0,0,4,6,860,0,1901,0,47.675,1300,3900,3.022093023255814,114,5.233305901811656
4,2.5,3420,2.0,0,0,3,9,3420,0,2002,0,47.45,2110,21344,6.2409356725146194,13,10.791404965028867
2,1.0,1270,1.5,0,0,3,7,1270,0,1909,0,47.5949,1980,3200,2.9133858267716537,106,1.4089022758674197
3,2.5,1800,2.0,0,0,3,7,1800,0,2003,0,47.7631,1610,2929,1.7077777777777778,12,13.80086844652308
2,1.0,840,1.0,0,0,3,7,840,0,1948,0,47.5319,1120,4494,5.046428571428572,67,5.63837300195888
3,2.0,1290,1.0,0,0,3,7,1290,0,1978,0,47.3787,1290,12357,10.296124031007752,37,17.473838937511104
2,1.75,1740,1.5,0,0,3,8,1740,0,2002,0,47.526,1560,5400,3.8045977011494254,13,24.212875721668357
4,3.0,2570,1.0,0,0,3,7,1420,1150,1988,0,47.4417,2260,19811,101.95252918287937,27,16.04673848397268
4,3.5,3610,2.0,0,0,3,9,2370,1240,2008,0,47.4283,3010,29279,1.757617728531856,7,16.340646849944534
4,1.5,1580,1.0,0,0,3,6,790,790,1944,0,47.4971,1320,6499,3.9240506329113924,71,8.681246041590576
3,1.75,1110,1.0,0,0,4,7,1110,0,1966,0,47.6563,1800,8679,8.118918918918919,49,10.008791721646219
4,2.0,2280,1.0,0,0,3,7,1140,1140,1957,1984,47.4067,2580,37938,19.16315789473684,31,19.746736129091364
3,1.5,1580,1.0,0,0,4,8,900,680,1946,0,47.6796,1580,5000,2.007594936708861,69,5.813690763231196
3,1.75,1990,2.0,0,3,3,9,1990,0,1980,0,47.7439,2880,11340,6.532663316582915,35,10.059822851440027
4,1.75,1400,1.0,0,0,4,7,1400,0,1964,0,47.36,2170,25500,18.214285714285715,51,18.742027565100006
3,2.5,1440,2.0,0,0,3,7,1440,0,2005,0,47.554,1440,2207,1.5020833333333334,10,16.028468659810926
2,1.0,960,1.0,0,0,3,6,770,190,1951,0,47.5307,1280,5304,5.7375,64,5.8174664565469865
2,1.0,1290,2.0,0,0,3,7,1290,0,2008,0,47.6971,1290,2628,2.434108527131783,7,15.60824351520523
4,1.0,1020,1.5,0,0,5,6,1020,0,1947,0,47.7429,1290,11213,11.159803921568628,68,9.458319986436255
4,2.5,2910,2.0,0,0,3,9,2910,0,1989,0,47.5451,2530,9000,3.0927835051546393,26,9.838512603376076
3,3.0,2340,2.0,0,0,5,8,2160,180,1925,0,47.6868,1370,4000,1.2692307692307692,90,5.617606602017381
3,2.25,1950,1.0,0,0,4,8,1570,380,1965,0,47.5784,2160,12751,13.58974358974359,50,7.4082878240211665
4,3.25,3080,2.0,0,0,3,10,2230,850,2012,0,47.5313,2250,2520,1.391883116883117,3,13.044222207423527
3,2.5,1660,2.0,0,0,3,7,1660,0,2001,0,47.5434,1540,2890,1.7409638554216869,14,4.707904449796709
4,2.5,2910,1.5,0,0,5,9,1850,1060,1937,0,47.6745,1960,4120,1.6082474226804124,78,4.830091947105306
5,2.75,3130,1.0,0,0,4,8,1580,1550,1973,0,47.3099,1900,9000,3.0191693290734825,42,20.613492379114604
6,4.5,3500,2.0,0,0,3,7,3500,0,1980,0,47.7349,1550,8460,2.4297142857142857,35,9.058408012445636
4,2.75,2440,1.5,0,2,4,7,1640,800,1941,0,47.5731,2170,7900,2.886065573770492,74,4.220486724607097
2,2.0,1040,1.0,0,0,2,6,850,190,1950,0,47.5293,1350,5000,4.5673076923076925,65,6.0100427301862185
4,1.5,2750,1.0,0,0,2,7,1500,1250,1958,0,47.4345,1470,11514,46.728,57,13.419638777698102
2,1.0,1470,1.0,0,0,4,7,770,700,1919,0,47.5348,1410,5808,3.786394557823129,96,5.747591652666673
3,2.75,1900,1.0,0,0,4,7,1900,0,1958,0,47.3144,1640,19166,8.482631578947368,57,20.317415213457398
5,2.0,1680,1.0,0,0,3,5,840,840,1906,0,47.5965,1380,1260,1.9285714285714286,109,1.1921060962631216
4,2.75,3270,2.0,0,0,3,9,3270,0,2014,0,47.6679,2420,7505,3.9388379204892967,1,8.6056309082353
4,4.25,4700,2.0,0,1,3,11,3910,790,2002,0,47.6882,2370,7680,2.297872340425532,13,7.905190463770337
3,2.25,1740,1.0,0,0,3,7,1380,360,1973,0,47.3663,1770,8250,4.221264367816092,42,16.719431534441835
4,1.75,1820,1.0,0,0,4,6,1190,630,1926,0,47.5569,1530,9130,2.7554945054945055,89,3.5591278875473784
3,1.75,1210,1.0,0,0,3,7,1210,0,1985,0,47.3639,1510,8062,7.325619834710744,30,20.483465013665082
4,2.5,3670,2.0,0,0,3,10,3670,0,1999,0,47.6219,3040,49658,13.530790190735695,16,14.852922284189168
4,1.75,1960,1.0,0,0,4,7,980,980,1946,0,47.7326,1290,7945,4.053571428571429,69,8.940671289644628
3,1.75,1720,1.0,0,0,4,7,1020,700,1970,0,47.579,1860,13588,8.851744186046512,45,13.270619608323985
4,2.5,2030,2.0,0,0,3,8,2030,0,2014,0,47.3515,2040,4705,2.2640394088669953,1,17.797798955973168
4,3.25,3680,1.0,0,3,5,10,1840,1840,1959,0,47.5266,2700,9100,2.3315217391304346,56,6.06880277816589
5,1.75,2360,1.0,0,0,5,7,1180,1180,1940,0,47.6732,2100,5500,2.6059322033898304,75,5.6104230372767105
5,1.75,1910,1.0,0,0,3,8,1390,520,1954,0,47.5333,1820,5900,2.8418848167539266,61,5.762614344411282
5,2.75,2520,1.5,0,0,4,8,2120,400,1916,0,47.6348,2100,4564,1.8424603174603174,99,2.4523880416650328
3,2.5,2180,2.0,0,0,3,9,2180,0,1985,0,47.733,2630,40000,18.476146788990825,30,14.29607322827722
4,2.5,2980,2.0,0,0,3,10,2980,0,1994,0,47.5857,3080,9810,4.283221476510067,21,14.327774028964072
2,1.0,980,1.0,0,0,3,7,980,0,1926,0,47.6903,1520,5010,3.877551020408163,89,5.82184365187422
3,2.25,1430,2.0,0,0,3,8,1430,0,2012,0,47.5648,1270,1916,1.6384615384615384,3,3.3692208958530245
4,1.75,2260,1.0,0,1,4,9,2260,0,1968,0,47.5498,2880,16594,7.836725663716814,47,6.757322554317422
4,2.5,2040,1.0,0,0,3,8,1420,620,1963,0,47.5512,2540,8925,4.117647058823529,52,8.47687013886439
2,1.75,1450,1.5,0,0,4,7,1350,100,1903,0,47.6571,1310,4000,2.7586206896551726,112,3.5279972083830273
4,2.75,1810,1.0,0,0,4,7,1200,610,1980,0,47.3703,1750,7350,4.060773480662983,35,17.958284042744292
3,1.0,1400,1.0,0,0,4,7,1400,0,1968,0,47.3123,1600,8030,5.257142857142857,47,21.426584542471307
4,2.25,2690,2.0,0,0,3,9,1890,800,1978,0,47.612,2670,15030,5.5762081784386615,37,12.531832288874831
5,2.75,3090,1.0,0,0,5,9,1600,1490,1968,0,47.5342,2280,10800,3.893527508090615,47,7.024917209007056
4,2.5,4090,2.0,0,0,3,10,4090,0,2005,0,47.581,3510,8762,2.7444987775061125,10,16.96485506695808
4,2.0,2660,1.5,0,0,4,7,1480,1180,1923,0,47.6398,2350,3900,1.4661654135338347,92,2.621917502901683
4,2.5,2700,2.0,0,0,3,8,2700,0,2001,0,47.4694,2350,10550,2.591851851851852,14,9.988395782549395
4,3.25,3860,2.0,0,1,3,9,2870,990,2005,0,47.6855,2940,9600,1.8650259067357513,10,6.220351071962161
3,1.75,2230,1.0,0,0,3,8,1630,600,1968,0,47.4092,1730,9450,4.665022421524664,47,13.719999898054164
3,1.75,2550,2.0,0,0,3,9,1650,900,1951,2004,47.6109,2100,4967,2.398823529411765,11,2.224327072693868
3,2.5,2360,2.0,0,0,3,7,2360,0,1998,0,47.537,2420,5620,1.978813559322034,17,22.08133425848897
4,2.75,3120,2.0,0,0,3,9,3120,0,2010,0,47.594,3200,5000,1.6025641025641026,5,12.649139251386124
4,1.0,1360,1.5,0,0,4,7,1360,0,1949,0,47.7512,1050,5900,4.338235294117647,66,10.039132002241914
3,2.5,1480,2.0,0,0,3,8,1150,330,2010,0,47.5302,1480,5761,1.0743243243243243,5,5.433406737427026
8,2.75,2530,2.0,0,0,4,7,1390,1140,1901,0,47.6241,1540,4800,1.8972332015810276,114,1.7697137807175427
4,2.5,1830,2.0,0,0,3,7,1830,0,2003,0,47.3576,1830,5184,4.7,12,22.673906663858617
3,2.75,1650,1.0,0,0,4,7,1230,420,1972,0,47.7232,1770,7272,4.407272727272727,43,10.944338722785375
3,1.75,1170,1.0,0,0,3,7,1170,0,1967,0,47.2808,1230,9085,7.764957264957265,48,22.503264507528957
3,1.75,1120,1.0,0,0,4,7,870,250,1916,0,47.6684,1470,4000,3.5714285714285716,99,4.61254564909338
3,1.0,1490,1.0,0,0,3,7,1490,0,1954,0,47.7276,1280,7200,4.832214765100671,61,8.468495474777646
3,2.0,1410,1.0,0,0,4,7,1410,0,1983,0,47.7591,1410,9600,6.808510638297872,32,13.673535782105537
2,1.0,1530,1.5,0,0,4,7,1530,0,1923,0,47.6325,2640,6350,4.150326797385621,92,2.269126844176146
3,2.5,1500,2.0,0,0,3,8,1500,0,1998,0,47.2625,1720,7171,4.934,17,24.30843430237895
2,2.5,1160,2.0,0,0,3,8,1040,120,2012,0,47.6384,1650,2311,1.256896551724138,3,2.932247956142516
5,2.75,2880,1.0,0,3,4,9,1660,1220,1959,0,47.6267,3750,20220,7.039583333333334,56,5.334504731780206
2,1.0,1810,1.0,0,0,3,6,1010,800,1946,0,47.5039,1810,10360,5.723756906077348,69,7.713913426803257
3,2.25,1646,2.0,0,0,3,7,1646,0,1994,0,47.3646,1975,8889,5.7831105710814095,21,21.6990768560483
3,0.75,1420,1.0,0,0,4,7,860,560,1923,0,47.6872,1350,4000,2.1549295774647885,92,5.633482102774339
3,2.25,2080,1.0,0,0,4,8,1530,550,1973,0,47.6315,2320,12400,5.8336538461538465,42,10.889290418204071
4,2.25,2040,1.0,0,0,4,8,1270,770,1977,0,47.3849,2030,11500,7.050490196078432,38,17.216783389859042
